name,oldest,refs,ts_count,youngest
Corey,Darriwilian,"2, 3, 12, 365",0.0,Darriwilian
Table Head,Darriwilian,"2, 3, 12, 112",0.0,Darriwilian
Darriwilian 2,Darriwilian,"2, 3, 12",0.0,Darriwilian
Täljsten,Darriwilian,"2, 3, 12, 392",0.0,Darriwilian
Obukhovo,Darriwilian,"2, 3, 12, 350",0.0,Darriwilian
Rognstranda,Darriwilian,"2, 3, 12, 29",0.0,Darriwilian
Uzunbulak,Darriwilian,"2, 3, 12, 370",0.0,Darriwilian
Likhall,Darriwilian,"2, 3, 12, 392",0.0,Darriwilian
Los Azules Middle,Darriwilian,"2, 3, 12, 294",0.0,Darriwilian
Wiatrowiec Limestone,Darriwilian,"2, 3, 12, 38",0.0,Darriwilian
466.72,Darriwilian,"2, 3, 12, 392",0.0,Darriwilian
467.78,Darriwilian,"2, 3, 12, 392",0.0,Darriwilian
Nommeveski,Darriwilian,"2, 3, 8, 12",0.0,Darriwilian
Utria,Darriwilian,"2, 3, 8, 12",0.0,Darriwilian
Voka,Darriwilian,"2, 3, 8, 12",0.0,Darriwilian
Endoceratid Limestone,Darriwilian,"2, 3, 12, 29",0.0,Darriwilian
Etasje 3cγ,Darriwilian,"2, 3, 12, 28",0.0,Darriwilian
Dw2,Darriwilian,"2, 3, 12, 13, 84",0.0,Darriwilian
Acrograptus ellesae,Darriwilian,"2, 3, 12",0.0,Darriwilian
Conochitina turgida / Conochitina subcylindrica,Darriwilian,"2, 3, 12",0.0,Darriwilian
Cyathochitina calix,Darriwilian,"2, 3, 12, 321",0.0,Darriwilian
Didymograptus artus,Darriwilian,"2, 3, 12",0.0,Darriwilian
Eoplacognathus suecicus,Darriwilian,"2, 3, 9, 12",0.0,Darriwilian
Holmograptus lentus,Darriwilian,"2, 3, 12",0.0,Darriwilian
Siphonochitina formosa,Darriwilian,"2, 3, 12, 400",0.0,Darriwilian
Aluoja,Darriwilian,"2, 3, 12",0.0,Darriwilian
Watson Ranch,Darriwilian,"2, 3, 12, 84",0.0,Darriwilian
Eoplacognathus pseudoplanus,Darriwilian,"2, 3, 9, 12, 16",0.0,Darriwilian
Coleodus mirabilis,Darriwilian,"2, 3, 12, 27",0.0,Darriwilian
Histiodella bellburnensis,Darriwilian,"2, 3, 12, 380",0.0,Darriwilian
Histiodella kristinae,Darriwilian,"2, 3, 12, 380",0.0,Darriwilian
Didymograptus geminus / Expansograptus jakovlevi / Amplexograptus coelatus,Darriwilian,"2, 3, 12, 329, 400",0.0,Darriwilian
pre-flexuosus,Darriwilian,"2, 3, 12, 191",0.0,Darriwilian
Pygodus anitae,Darriwilian,"2, 3, 12, 382",0.0,Darriwilian
Pygodus magnus,Darriwilian,"2, 3, 12, 382",0.0,Darriwilian
Laufeldochitina striata,Darriwilian,"2, 3, 9, 12",0.0,Darriwilian
Periodon zgierzensis,Darriwilian,"2, 3, 12, 380",0.0,Darriwilian
Carillon,Darriwilian,"2, 3, 12, 51",0.0,Darriwilian
Pakri,Darriwilian,"2, 3, 9, 12, 14",0.0,Darriwilian
Svartodden,Darriwilian,"2, 3, 12, 28",0.0,Darriwilian
Brittstown,Darriwilian,"2, 3, 12, 124",0.0,Darriwilian
Cregennen,Darriwilian,"2, 3, 12, 124",0.0,Darriwilian
Glenummera,Darriwilian,"2, 3, 12, 124",0.0,Darriwilian
Hill of Slane,Darriwilian,"2, 3, 12, 124",0.0,Darriwilian
Hilltown,Darriwilian,"2, 3, 12, 124",0.0,Darriwilian
Hope Shale,Darriwilian,"2, 3, 12, 124",0.0,Darriwilian
Rosroe,Darriwilian,"2, 3, 12, 124",0.0,Darriwilian
Vikhorevian,Darriwilian,"2, 3, 12, 27",0.0,Darriwilian
Helskjer,Darriwilian,"2, 3, 12, 29, 104",0.0,Darriwilian
Stirnas,Darriwilian,"2, 3, 9, 12, 21",0.0,Darriwilian
Bellburns,Darriwilian,"2, 3, 12, 42",0.0,Darriwilian
Mc Lish,Darriwilian,"2, 3, 12, 113",0.0,Darriwilian
Table Cove,Darriwilian,"2, 3, 12, 380",0.0,Darriwilian
Yenchi,Darriwilian,"2, 12, 250",1.0,Sandbian
Fort Pena,Darriwilian,"2, 12, 114",1.0,Sandbian
Heimbjerge,Darriwilian,"2, 12, 114",1.0,Sandbian
Bir Ben Tartar,Darriwilian,"2, 12, 249",1.0,Sandbian
Los Azueles,Darriwilian,"2, 12, 299",1.0,Sandbian
Yerba Loca,Darriwilian,"2, 12, 299",1.0,Sandbian
Gezhuang,Darriwilian,"2, 12, 250",1.0,Sandbian
Shatang,Darriwilian,"2, 12, 250",1.0,Sandbian
Yuhong,Darriwilian,"2, 12, 250",1.0,Sandbian
Laval,Darriwilian,"2, 12, 51",1.0,Sandbian
St. Peter Sandstone,Darriwilian,"2, 12, 114",1.0,Sandbian
Stones River,Darriwilian,"2, 12, 114",1.0,Sandbian
Angochitina curvata,Sandbian,"2, 9, 12",0.0,Sandbian
Baltoniodus variabilis,Sandbian,"2, 9, 12",0.0,Sandbian
Lagenochitina deunffi,Sandbian,"2, 12, 400",0.0,Sandbian
Libeň,Sandbian,"2, 12, 271",0.0,Sandbian
Crozonaspis chauveli,Sandbian,"2, 12, 321",0.0,Sandbian
Tenuiseptorthis loii,Sandbian,"2, 12, 321",0.0,Sandbian
Nemagraptus gracilis/ Oepikograptus bekkeri,Darriwilian,"2, 12, 400",1.0,Sandbian
Prioniodus variabilis,Sandbian,"2, 12, 50",0.0,Sandbian
Charchaq,Sandbian,"2, 12, 74",0.0,Sandbian
Portezuelo del Tontal,Sandbian,"2, 12, 333",0.0,Sandbian
Holston,Sandbian,"2, 12, 178",0.0,Sandbian
Effna Limestone,Darriwilian,"2, 12, 188",1.0,Sandbian
Porterfieldian,Darriwilian,"2, 12, 183",1.0,Sandbian
Datouyanggou,Sandbian,"2, 12, 250",0.0,Sandbian
Tatruse,Sandbian,"2, 9, 12",0.0,Sandbian
Adze,Sandbian,"2, 9, 12",0.0,Sandbian
Assif bou Zeggarh,Sandbian,"2, 12, 238",0.0,Sandbian
Veryac'h,Sandbian,"2, 12, 238",0.0,Sandbian
Gorse,Sandbian,"2, 12, 124",0.0,Sandbian
Jubilation,Sandbian,"2, 12, 124",0.0,Sandbian
La Cantera,Darriwilian,"2, 12, 299",1.0,Sandbian
Los Azules,Darriwilian,"2, 12, 299",1.0,Sandbian
Drabov Quartzite,Sandbian,"2, 12, 254",0.0,Sandbian
Hounsfield K-bentonite,Sandbian,"2, 12, 211, 222",0.0,Sandbian
Tchertovskaya,Darriwilian,"2, 12, 399",1.0,Sandbian
Trelowgoed Volcanic,Sandbian,"2, 12, 124",0.0,Sandbian
MH K-bentonite,Sandbian,"2, 12, 211",0.0,Sandbian
MX K-bentonite,Sandbian,"2, 12, 211",0.0,Sandbian
Oregon Dolomite,Sandbian,"2, 12, 121",0.0,Sandbian
Berriefield K-bentonite,Sandbian,"2, 12, 211",0.0,Sandbian
Amsterdam Limestone,Sandbian,"2, 12, 121",0.0,Sandbian
Cloche Island,Sandbian,"2, 12, 121",0.0,Sandbian
Decorah Shale Upper,Sandbian,"2, 12, 121",0.0,Sandbian
Belonechitina hirsuta / Lagenochitina sp. A,Darriwilian,"2, 3, 12",1.0,Sandbian
Cahabagnathus sweeti,Darriwilian,"2, 12, 50",1.0,Sandbian
Yangtzeplacognathus jianyeensis-Pygodus anserinus,Darriwilian,"2, 12, 382",1.0,Sandbian
Chazy,Darriwilian,"2, 12, 114",1.0,Sandbian
Chazyan,Darriwilian,"2, 12",1.0,Sandbian
Dutchtown,Darriwilian,"2, 12, 88",1.0,Sandbian
Pontotoc,Darriwilian,"2, 12, 223",1.0,Sandbian
Tumbez,Darriwilian,"2, 12, 183",1.0,Sandbian
Ancell,Darriwilian,"2, 12, 114",1.0,Sandbian
Annville,Darriwilian,"2, 12, 114",1.0,Sandbian
Five Oaks,Darriwilian,"2, 12, 80",1.0,Sandbian
Liberty Hall,Darriwilian,"2, 12, 114",1.0,Sandbian
Lincoln Shale,Darriwilian,"2, 12, 114",1.0,Sandbian
Loysburg,Darriwilian,"2, 12, 114",1.0,Sandbian
St. Paul,Darriwilian,"2, 12, 50",1.0,Sandbian
Wells Creek Dolomite,Darriwilian,"2, 12, 114",1.0,Sandbian
Woods Hollow,Darriwilian,"2, 12, 114",1.0,Sandbian
Camp Nelson,Darriwilian,"2, 12, 39",1.0,Sandbian
Copenhagen Lower,Darriwilian,"2, 12, 39",1.0,Sandbian
Valcour,Darriwilian,"2, 12, 39",1.0,Sandbian
Tellico,Darriwilian,"2, 12, 188",1.0,Sandbian
Dot Limestone,Darriwilian,"2, 12, 166",1.0,Sandbian
Poteet Limestone,Darriwilian,"2, 12, 166",1.0,Sandbian
Uststolbovaya,Darriwilian,"2, 12, 27, 289",0.0,Darriwilian
Stan Lower,Dapingian,"2, 12, 27, 47",3.0,Katian
Beech,Darriwilian,"2, 12, 143",1.0,Sandbian
Hero,Darriwilian,"2, 12, 143",1.0,Sandbian
Baltoniodus gerdae,Sandbian,"2, 9, 12",0.0,Sandbian
Belodina compressa,Sandbian,"2, 12, 50",0.0,Sandbian
Climacograptus bicornis,Sandbian,"2, 12, 329",0.0,Sandbian
Erismodus quadridactylus,Sandbian,"2, 12, 50",0.0,Sandbian
Lagenochitina dalbyensis,Sandbian,"2, 9, 12",0.0,Sandbian
Spinachitina cervicornis,Sandbian,"2, 9, 12",1.0,Katian
Spinachitina sp. A,Sandbian,"2, 3, 12",1.0,Katian
Haljala,Sandbian,"2, 9, 12, 17",0.0,Sandbian
High Bridge,Sandbian,"2, 12, 50",0.0,Sandbian
Letná,Sandbian,"2, 12, 271",0.0,Sandbian
Aurelucian,Sandbian,"2, 12",0.0,Sandbian
Idavere,Sandbian,"2, 3, 12",0.0,Sandbian
Johvi,Sandbian,"2, 3, 12",1.0,Katian
Turinian,Sandbian,"2, 12",0.0,Sandbian
Plectodina aculeata,Sandbian,"2, 12, 191",0.0,Sandbian
Dicranograptus sinensis,Sandbian,"2, 12, 54",0.0,Sandbian
Arrnoriachitina granulifera,Sandbian,"2, 9, 12",0.0,Sandbian
Amorphognathus ventilatus,Sandbian,"2, 9, 12",1.0,Katian
Bromide,Sandbian,"2, 12, 114",0.0,Sandbian
Joachim Dolomite,Sandbian,"2, 12, 114",0.0,Sandbian
Elway,Sandbian,"2, 12, 183",0.0,Sandbian
Glenwood,Sandbian,"2, 12, 39",0.0,Sandbian
Sa2,Sandbian,"2, 12, 13",0.0,Sandbian
Benbolt,Sandbian,"2, 12, 183",0.0,Sandbian
Bolarian,Sandbian,"2, 12, 183",0.0,Sandbian
Chatham Hill,Sandbian,"2, 12, 178",0.0,Sandbian
Lincolnshire Limestone,Sandbian,"2, 12, 183",0.0,Sandbian
McGraw,Sandbian,"2, 12, 183",0.0,Sandbian
Peery Limestone,Sandbian,"2, 12, 183",0.0,Sandbian
Rich Valley,Sandbian,"2, 12, 178",0.0,Sandbian
Ward Cove Limestone,Sandbian,"2, 12, 183",0.0,Sandbian
Corbin Ranch,Sandbian,"2, 12, 223",0.0,Sandbian
Pooleville,Sandbian,"2, 12, 223",0.0,Sandbian
McGlone,Sandbian,"2, 12, 183",0.0,Sandbian
Las Vacas,Sandbian,"2, 12, 93, 299",0.0,Sandbian
Wassum,Sandbian,"2, 12, 178",0.0,Sandbian
Wildernessian,Sandbian,"2, 12, 183",0.0,Sandbian
Fengfeng Upper,Sandbian,"2, 12, 200",0.0,Sandbian
Blackriverian,Sandbian,"2, 12, 39",0.0,Sandbian
Nealmont,Sandbian,"2, 12, 22",0.0,Sandbian
Tyrone,Sandbian,"2, 12, 22, 25",0.0,Sandbian
Watertown,Sandbian,"2, 12, 17",0.0,Sandbian
Ben Hur Limestone,Sandbian,"2, 12, 183",0.0,Sandbian
Hardy Creek,Sandbian,"2, 12, 183",0.0,Sandbian
Hurricane Bridge Limestone,Sandbian,"2, 12, 183",0.0,Sandbian
Martin Creek Limestone,Sandbian,"2, 12, 183",0.0,Sandbian
Woodway,Sandbian,"2, 12, 183",0.0,Sandbian
Black River,Sandbian,"2, 12, 114",0.0,Sandbian
Hogskin,Sandbian,"2, 12, 183",0.0,Sandbian
Icebox,Sandbian,"2, 12, 39",0.0,Sandbian
Oregon Limestone,Sandbian,"2, 12, 39",0.0,Sandbian
Salona,Sandbian,"2, 12, 388",0.0,Sandbian
Las Plantas,Sandbian,"2, 12, 293",0.0,Sandbian
Womble K-bentonite Lower,Sandbian,"2, 12, 214",0.0,Sandbian
Womble K-bentonite Upper,Sandbian,"2, 12, 214",0.0,Sandbian
Coburn,Sandbian,"2, 12, 388",0.0,Sandbian
Badou,Sandbian,"2, 12, 200",0.0,Sandbian
Kinnekulle K-bentonite,Sandbian,"2, 12, 17",0.0,Sandbian
Lowville,Sandbian,"2, 12, 17",0.0,Sandbian
Selby Limestone,Sandbian,"2, 12, 17",1.0,Katian
Lashizhong,Sandbian,"2, 12, 372",0.0,Sandbian
Ashbyan,Sandbian,"2, 12, 183",0.0,Sandbian
Blidene,Sandbian,"2, 9, 12, 19",1.0,Katian
Hirmuse,Katian,"2, 9, 12",0.0,Katian
Kahula,Sandbian,"2, 9, 12",0.0,Sandbian
Mossen,Katian,"2, 9, 12",0.0,Katian
Variku,Katian,"2, 9, 12",0.0,Katian
Lukstai,Sandbian,"2, 8, 12",1.0,Katian
Vasalemma,Sandbian,"2, 12, 18",1.0,Katian
Vasavere,Sandbian,"2, 8, 12",1.0,Katian
Eidson,Sandbian,"2, 12, 183",0.0,Sandbian
Granata Gletscher,Sandbian,"2, 12, 114",0.0,Sandbian
St. Peter,Sandbian,"2, 12, 39",0.0,Sandbian
453.36,Sandbian,"2, 12, 214",0.0,Sandbian
453.6,Sandbian,"2, 12, 214",0.0,Sandbian
453.98,Sandbian,"2, 12, 214",0.0,Sandbian
454.31,Sandbian,"2, 12, 214",0.0,Sandbian
454.36,Sandbian,"2, 12, 214",0.0,Sandbian
454.6,Sandbian,"2, 12, 214",0.0,Sandbian
Kong Oscar Fjord-Super,Sandbian,"2, 12, 114",0.0,Sandbian
Promenadedal,Sandbian,"2, 12, 114",0.0,Sandbian
Shadow Lake,Sandbian,"2, 12, 75, 137",0.0,Sandbian
Paperville Shale,Sandbian,"2, 12, 199",0.0,Sandbian
Cape Discovery,Sandbian,"2, 12, 270",0.0,Sandbian
Hatter,Sandbian,"2, 12, 137",0.0,Sandbian
Snyder,Sandbian,"2, 12, 137",0.0,Sandbian
453.4,Sandbian,"2, 12, 214, 221",0.0,Sandbian
453.88,Sandbian,"2, 12, 214",0.0,Sandbian
454.2,Sandbian,"2, 12, 214",0.0,Sandbian
454.58,Sandbian,"2, 12, 214",0.0,Sandbian
454.62,Sandbian,"2, 12, 214",0.0,Sandbian
454.94,Sandbian,"2, 12, 214",0.0,Sandbian
454.9,Sandbian,"2, 12, 221",0.0,Sandbian
454.24,Sandbian,"2, 12, 214",0.0,Sandbian
454.41,Sandbian,"2, 12, 214",0.0,Sandbian
Yaoxian,Darriwilian,"2, 12, 250",1.0,Sandbian
Äjchikhin,Darriwilian,"2, 12, 329",1.0,Sandbian
Karastun,Darriwilian,"2, 12, 329",1.0,Sandbian
Northparkes,Darriwilian,"2, 12, 47, 202",2.0,Katian
Pichikhem,Dapingian,"2, 12, 48, 400",4.0,Hirnantian
Fengfeng,Darriwilian,"2, 12, 250",2.0,Katian
Longmendong,Darriwilian,"2, 12, 250",2.0,Katian
Goose Tickle,Darriwilian,"2, 12, 47, 104",2.0,Katian
Fengfeng Lower,Darriwilian,"2, 12, 200",2.0,Katian
Mainland,Darriwilian,"2, 12, 47, 66",2.0,Katian
Tramore,Darriwilian,"2, 12, 47, 48, 49",2.0,Katian
Chudleigh Sub,Darriwilian,"2, 12, 47, 229",2.0,Katian
Isalaux stricta,Sandbian,"2, 12, 399",1.0,Katian
Baimachong,Sandbian,"2, 12, 250",0.0,Sandbian
Baimazai,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Bulukeqi,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Chaitsun Upper,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Changkengshui,Sandbian,"2, 12, 250",0.0,Sandbian
Dongkengkou,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Duobaoshan,Sandbian,"2, 12, 250",0.0,Sandbian
Guyu,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Jianling,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Kekesaleixi,Sandbian,"2, 12, 250",1.0,Katian
Lashichong,Sandbian,"2, 12, 250",0.0,Sandbian
Longxi,Sandbian,"2, 12, 250",0.0,Sandbian
Luoshigou,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Modaoxi,Sandbian,"2, 12, 250",1.0,Katian
Mutong,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Pupiao Lower,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Sailikedaban,Sandbian,"2, 12, 250",1.0,Katian
Sanyuanzhi,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Tianzhu,Sandbian,"2, 12, 250",0.0,Sandbian
Xiongmei,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Yaomoshan,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Kharkindzhin,Sandbian,"2, 12, 47, 48, 346",1.0,Katian
Neichianshanian,Sandbian,"2, 3, 12, 47, 48",1.0,Katian
Riddell Sandstone,Sandbian,"2, 12, 47, 218, 219",1.0,Katian
Innkehash,Sandbian,"2, 12, 47, 48, 67",1.0,Katian
Talcyboi,Sandbian,"2, 12, 47, 48, 67",1.0,Katian
Currawalla Shale,Sandbian,"2, 12, 47, 202",1.0,Katian
Bestyube,Sandbian,"2, 12, 47, 48, 67",1.0,Katian
Karakol,Dapingian,"2, 12, 48, 400",4.0,Hirnantian
Acton Shale,Sandbian,"2, 12, 47, 202",1.0,Katian
Blayney Volcanics Upper,Sandbian,"2, 12, 47, 202",1.0,Katian
Kiandra,Sandbian,"2, 12, 47, 202",1.0,Katian
Jeleniow,Darriwilian,"2, 12, 47, 48, 240",2.0,Katian
Morawica Shale,Darriwilian,"2, 12, 47, 48, 240",2.0,Katian
Oued Saret Sandstone,Darriwilian,"2, 12, 47, 48, 238",3.0,Hirnantian
M2,Sandbian,"2, 12, 194",0.0,Sandbian
Tallyllyn Mudstone,Sandbian,"2, 12, 240",1.0,Katian
Baksan,Sandbian,"2, 12, 346",1.0,Katian
Savelev,Sandbian,"2, 12, 47, 48, 346",1.0,Katian
Tolmachev,Sandbian,"2, 12, 346",1.0,Katian
Yugor,Sandbian,"2, 12, 346",0.0,Sandbian
Ballymoney,Sandbian,"2, 12, 240",0.0,Sandbian
Cava,Sandbian,"2, 12, 240",1.0,Katian
Concriamont conglomerate,Sandbian,"2, 12, 240",0.0,Sandbian
Ombrette Flysch,Sandbian,"2, 12, 240",0.0,Sandbian
Lords,Sandbian,"2, 12, 203",1.0,Katian
Benjamin,Sandbian,"2, 12, 47, 48, 229",1.0,Katian
Tramore Volcanic Upper,Sandbian,"2, 12, 47, 48, 49",1.0,Katian
Campile Volcanic,Sandbian,"2, 12, 47, 48, 49",1.0,Katian
Ridley,Darriwilian,"2, 12, 119",1.0,Sandbian
Pierce,Sandbian,"2, 12, 119",0.0,Sandbian
Temperance,Darriwilian,"2, 12, 47, 202",2.0,Katian
Climacograptus wilsoni,Sandbian,"2, 12, 329",0.0,Sandbian
Parajonesites notabilis,Sandbian,"2, 12, 346",1.0,Katian
Lagenochitina dalbyensis / Desmochitina lecantiella,Sandbian,"2, 12, 47, 48, 346",1.0,Katian
Glyptograptus siccatus/Oepikograptus bekkeri/ Amplexograptus fallax/ Glyptograptus eugluphus,Sandbian,"2, 12, 346",1.0,Katian
Maakina parvuliformis-Leptellina carinata,Sandbian,"2, 12, 346",1.0,Katian
Climacograptus peltifer / Climacograptus antiquus lineatus,Sandbian,"2, 12, 329",0.0,Sandbian
Sagittodontus robustus,Sandbian,"2, 12, 47, 346",1.0,Katian
Nemagraptus gracilis / Acrograptus serratulus / Oepikograptus bekkeri,Sandbian,"2, 12, 329",0.0,Sandbian
Acanthocordylodus festus,Sandbian,"2, 12, 399",1.0,Katian
Boreadorthis asiatica,Sandbian,"2, 12, 47, 48, 399",1.0,Katian
Dolborella plana,Sandbian,"2, 12, 47, 48, 399",1.0,Katian
Ozarkodina dolborica,Sandbian,"2, 12, 399",1.0,Katian
Empozada,Sandbian,"2, 12, 47, 295",1.0,Katian
M3,Sandbian,"2, 12, 194",1.0,Katian
Khankhara,Sandbian,"2, 12, 281",1.0,Katian
Togin,Sandbian,"2, 12, 47, 48, 346",1.0,Katian
Benjamin Limestone Upper,Sandbian,"2, 12, 47, 48, 203",1.0,Katian
Gongwusu,Sandbian,"2, 12, 250",1.0,Katian
Hanjiang,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Longtouzhai,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Shuangjiakou,Sandbian,"2, 12, 250",1.0,Katian
Sigang,Sandbian,"2, 12, 47, 48, 250",1.0,Katian
Chert,Sandbian,"2, 12, 176",1.0,Katian
Portrane Volcanic,Sandbian,"2, 12, 47, 124",1.0,Katian
Ardwell Sub_,Sandbian,"2, 12, 241",1.0,Katian
Chakyrskii,Sandbian,"2, 12, 47, 48, 346",1.0,Katian
Sericoidea Mudstone,Sandbian,"2, 12, 241",0.0,Sandbian
Grjazno,Sandbian,"2, 12, 350",0.0,Sandbian
Shundorovo,Sandbian,"2, 12, 350",0.0,Sandbian
Bancos Mixtos,Sandbian,"2, 12, 47, 282",1.0,Katian
Saint Germain sur Ille Lower,Sandbian,"2, 12, 47, 282",1.0,Katian
Saint Martin du Bois,Sandbian,"2, 12, 47, 282",1.0,Katian
Big Fork Chert,Sandbian,"2, 12, 47, 121",1.0,Katian
Nashville,Sandbian,"2, 12, 47, 121",1.0,Katian
Chandler Falls Limestone,Sandbian,"2, 12, 47, 156",1.0,Katian
Saltillo,Sandbian,"2, 12, 47, 121",1.0,Katian
Mile End,Sandbian,"2, 12, 47, 75",1.0,Katian
Quareau,Sandbian,"2, 12, 47, 75",1.0,Katian
Neruchanda,Sandbian,"2, 12, 47, 399",1.0,Katian
Stan Upper,Sandbian,"2, 12, 27, 47",1.0,Katian
Lebanon,Sandbian,"2, 12, 119",1.0,Katian
Almelund Shale,Darriwilian,"2, 12, 37",1.0,Sandbian
Qiaojia Upper,Darriwilian,"2, 12, 52",1.0,Sandbian
Las Aguaditas,Darriwilian,"2, 12, 347",1.0,Sandbian
Ust-Stolbovaya,Darriwilian,"2, 12, 335, 399",0.0,Darriwilian
Mamyr,Darriwilian,"2, 12, 289, 399",1.0,Sandbian
Lindero,Darriwilian,"2, 12, 333",1.0,Sandbian
Peletay,Darriwilian,"2, 12, 333",1.0,Sandbian
Carmichael Sandstone,Darriwilian,"2, 12, 217",0.0,Darriwilian
Burultas,Darriwilian,"2, 12, 133",0.0,Darriwilian
Jigunsan,Darriwilian,"1, 2, 12",0.0,Darriwilian
Makgol,Darriwilian,"1, 2, 12",0.0,Darriwilian
Mithaka,Darriwilian,"2, 12, 217",0.0,Darriwilian
Nita,Darriwilian,"2, 12, 217",0.0,Darriwilian
Datienba,Darriwilian,"2, 12, 64",1.0,Sandbian
Fengdonggang,Darriwilian,"2, 12, 250",1.0,Sandbian
Argiles d'Oued Saret,Darriwilian,"2, 12, 249",1.0,Sandbian
Kirkland Conglomerate,Darriwilian,"2, 12, 124",1.0,Sandbian
Saergan,Darriwilian,"2, 12, 117",1.0,Sandbian
Assise de Vitrival-Bruyère,Darriwilian,"2, 12, 240",1.0,Sandbian
Craig-y-Llam,Darriwilian,"2, 12, 240",1.0,Sandbian
Laikuoshan,Darriwilian,"2, 12, 250",1.0,Sandbian
Lengshuigou,Darriwilian,"2, 12, 250",1.0,Sandbian
Sargan,Darriwilian,"2, 12, 250",1.0,Sandbian
Tongshan,Darriwilian,"2, 12, 250",1.0,Sandbian
Downan Point Lava,Darriwilian,"2, 12, 124",1.0,Sandbian
Kirkton,Darriwilian,"2, 12, 124",1.0,Sandbian
Tramore Limestone,Darriwilian,"2, 12, 124",1.0,Sandbian
Castillejo,Darriwilian,"2, 12, 310",1.0,Sandbian
Izgouiren,Darriwilian,"2, 12, 304",1.0,Sandbian
Llanfawr Mudstone,Darriwilian,"2, 12, 124",1.0,Sandbian
Centaurus Limestone,Darriwilian,"2, 11, 12",1.0,Sandbian
Chiron Limestone,Darriwilian,"2, 11, 12",1.0,Sandbian
Upper Grey Orthoceras Limestone,Darriwilian,"2, 11, 12",1.0,Sandbian
Luarca,Darriwilian,"2, 12, 280",1.0,Sandbian
Colorada,Darriwilian,"2, 12, 279",1.0,Sandbian
Membrillo,Darriwilian,"2, 12, 279",1.0,Sandbian
Amorphognathus inaequalis,Darriwilian,"2, 12, 400",1.0,Sandbian
Eisenackitina rhenana,Darriwilian,"2, 3, 12",1.0,Sandbian
Lagenochitina ponceti,Sandbian,"2, 3, 12",0.0,Sandbian
Nemagraptus gracilis,Sandbian,"2, 12",0.0,Sandbian
Kukruse,Sandbian,"2, 9, 12, 17",0.0,Sandbian
May,Sandbian,"2, 12, 224",0.0,Sandbian
Dalby,Sandbian,"2, 9, 12, 17",0.0,Sandbian
Cahabagnathus sweeti - Phragmodus inflexus,Sandbian,"2, 12, 27",0.0,Sandbian
Jezercia,Darriwilian,"2, 12, 321",1.0,Sandbian
Marrolithus bureaui,Darriwilian,"2, 12, 321",1.0,Sandbian
Bodenia aspera,Sandbian,"2, 12, 399",0.0,Sandbian
Lenoir,Darriwilian,"2, 12, 114",0.0,Darriwilian
Upper Dobrotivian,Darriwilian,"2, 12, 321",1.0,Sandbian
Mountain Lake,Sandbian,"2, 12, 164",0.0,Sandbian
Sevier,Sandbian,"2, 12, 83",0.0,Sandbian
Chambersburg,Sandbian,"2, 12, 83",0.0,Sandbian
Ottosee,Sandbian,"2, 12, 178",0.0,Sandbian
Normanskill,Sandbian,"2, 12, 157",0.0,Sandbian
Lower Berounian,Sandbian,"2, 12, 321",0.0,Sandbian
Sa1,Sandbian,"2, 12, 13",0.0,Sandbian
Viivikonna,Sandbian,"2, 9, 12",0.0,Sandbian
Chertovskian,Sandbian,"2, 12",0.0,Sandbian
Athens Shale,Sandbian,"2, 12, 83",0.0,Sandbian
Mosheim,Darriwilian,"2, 12, 183",1.0,Sandbian
Vollen,Sandbian,"2, 12, 17",0.0,Sandbian
Fence,Darriwilian,"2, 12, 124",1.0,Sandbian
Superstes,Darriwilian,"2, 12, 124",1.0,Sandbian
Velfreyan,Sandbian,"2, 12, 45",0.0,Sandbian
Gisbornian 1,Sandbian,"2, 12",0.0,Sandbian
Caparo,Sandbian,"2, 12, 253",0.0,Sandbian
Courtown,Sandbian,"2, 12, 240",0.0,Sandbian
Mydrim Limestone,Sandbian,"2, 12, 92",0.0,Sandbian
Rabassa,Sandbian,"2, 12, 240",0.0,Sandbian
Coston,Sandbian,"2, 12, 124",0.0,Sandbian
Spy Wood Sandstone,Sandbian,"2, 12, 92",0.0,Sandbian
Chedao,Sandbian,"2, 12, 284",0.0,Sandbian
Barr,Sandbian,"2, 12, 124",0.0,Sandbian
Black Grit,Sandbian,"2, 12, 124",0.0,Sandbian
Cat Cleuch,Sandbian,"2, 12, 124",0.0,Sandbian
Corsewall Point Conglomerate,Sandbian,"2, 12, 124",0.0,Sandbian
Courtown Limestone,Sandbian,"2, 12, 124",0.0,Sandbian
Dalreoch,Sandbian,"2, 12, 124",0.0,Sandbian
Dicranograptus Shale,Sandbian,"2, 12, 124",0.0,Sandbian
Fron Newydd,Sandbian,"2, 12, 124",0.0,Sandbian
